#     'r'     'cord11(r)'     'cord12(r)'     'cord22(r)'     cord21(r)
    1.3387             0            0             0            0
    1.3483             0            0             0            0
    1.3579             0            0             0            0
    1.3675             0            0             0            0
    1.3771             0            0             0            0
    1.3867             0            0             0            0
    1.3963             0            0             0            0
    1.4059             0            0             0            0
    1.4155             0            0             0            0
    1.4251             0            0             0            0
    1.4347             0            0             0            0
    1.4443             0            0             0            0
    1.4539             0            0             0            0
    1.4635             0            0             0            0
    1.4731             0            0             0            0
    1.4827             0            0             0            0
    1.4923             0            0             0            0
    1.5018             0            0             0            0
    1.5114             0            0             0            0
     1.521             0 3.144737e-05             0 6.289474e-05
    1.5306             0 0.0003366982             0 0.0006733963
    1.5402             0 0.0009323495             0  0.001864699
    1.5498             0  0.002330338             0  0.004660677
    1.5594             0  0.006751759             0   0.01350352
     1.569             0   0.01508992             0   0.03017984
    1.5786             0   0.02666317             0   0.05332633
    1.5882             0   0.04584222             0   0.09168444
    1.5978             0    0.1136425             0    0.2272851
    1.6074             0    0.8601084             0     1.720217
     1.617             0     1.755068             0     3.510135
    1.6266             0     1.966634             0     3.933267
    1.6362             0     1.988956             0     3.977912
    1.6458             0     2.004143             0     4.008287
    1.6554             0     2.014994             0     4.029987
     1.665             0      2.02073             0     4.041461
    1.6746             0     2.022345             0     4.044691
    1.6842             0     2.023248             0     4.046496
    1.6938             0     2.023769             0     4.047538
    1.7034             0      2.02394             0     4.047881
     1.713             0     2.023941             0     4.047882
    1.7226             0     2.023941             0     4.047882
    1.7322             0     2.023941             0     4.047882
    1.7418             0     2.023941             0     4.047882
    1.7514             0     2.023941             0     4.047882
     1.761             0     2.023941             0     4.047882
    1.7706             0     2.023941             0     4.047882
    1.7801             0     2.023941             0     4.047882
    1.7897             0     2.023941             0     4.047882
    1.7993             0     2.023941             0     4.047882
    1.8089             0     2.023941             0     4.047882
    1.8185             0     2.023941             0     4.047882
    1.8281             0     2.023941             0     4.047882
    1.8377             0     2.023941             0     4.047882
    1.8473             0     2.023941             0     4.047882
    1.8569             0     2.023941             0     4.047882
    1.8665             0     2.023941             0     4.047882
    1.8761             0     2.023941             0     4.047882
    1.8857             0     2.023941             0     4.047882
    1.8953             0     2.023941             0     4.047882
    1.9049             0     2.023941             0     4.047882
    1.9145             0     2.023941             0     4.047882
    1.9241             0     2.023941             0     4.047882
    1.9337             0     2.023941             0     4.047882
    1.9433             0     2.023941             0     4.047882
    1.9529             0     2.023941             0     4.047882
    1.9625             0     2.023941             0     4.047882
    1.9721             0     2.023941             0     4.047882
    1.9817             0     2.023941             0     4.047882
    1.9913             0     2.023941             0     4.047882
    2.0009             0     2.023941             0     4.047882
    2.0105             0     2.023941             0     4.047882
    2.0201             0     2.023941             0     4.047882
    2.0297             0     2.023941             0     4.047882
    2.0393             0     2.023941             0     4.047882
    2.0488             0     2.023941             0     4.047882
    2.0584             0     2.023941             0     4.047882
     2.068             0     2.023941             0     4.047882
    2.0776             0     2.023941             0     4.047882
    2.0872             0     2.023941             0     4.047882
    2.0968             0     2.023941             0     4.047882
    2.1064             0     2.023941             0     4.047882
     2.116             0     2.023941             0     4.047882
    2.1256             0     2.023941             0     4.047882
    2.1352             0     2.023941             0     4.047882
    2.1448             0     2.023941             0     4.047882
    2.1544             0     2.023941             0     4.047882
     2.164             0     2.023941             0     4.047882
    2.1736             0     2.023941             0     4.047882
    2.1832             0     2.023941             0     4.047882
    2.1928             0     2.023941             0     4.047882
    2.2024             0     2.023941             0     4.047882
     2.212             0     2.023941             0     4.047882
    2.2216             0     2.023941             0     4.047882
    2.2312             0     2.023941             0     4.047882
    2.2408             0     2.023941             0     4.047882
    2.2504             0     2.023941             0     4.047882
      2.26             0     2.023941             0     4.047882
    2.2696             0     2.023941             0     4.047882
    2.2792             0     2.023941             0     4.047882
    2.2888             0     2.023941             0     4.047882
    2.2984             0     2.023941             0     4.047882
     2.308             0     2.023941             0     4.047882
    2.3176             0     2.023941             0     4.047882
    2.3271             0     2.023941             0     4.047882
    2.3367             0     2.023941             0     4.047882
    2.3463             0     2.023941             0     4.047882
    2.3559             0     2.023941             0     4.047882
    2.3655             0     2.023941             0     4.047882
    2.3751             0     2.023941             0     4.047882
    2.3847             0     2.023941             0     4.047882
    2.3943             0     2.023941             0     4.047882
    2.4039             0     2.023941             0     4.047882
    2.4135             0     2.023941             0     4.047882
    2.4231             0     2.023941             0     4.047882
    2.4327             0     2.023941             0     4.047882
    2.4423             0     2.023941             0     4.047882
    2.4519             0     2.023941             0     4.047882
    2.4615             0     2.023941             0     4.047882
    2.4711             0     2.023941             0     4.047882
    2.4807             0     2.023941             0     4.047882
    2.4903             0     2.023941             0     4.047882
    2.4999             0     2.023941             0     4.047882
    2.5095  1.742754e-05     2.023941             0     4.047882
    2.5191  0.0006710845     2.023941             0     4.047882
    2.5287   0.002314082     2.023941             0     4.047882
    2.5383   0.004409431     2.023941             0     4.047882
    2.5479   0.007021181     2.023941             0     4.047882
    2.5575     0.0121612     2.023941             0     4.047882
    2.5671    0.02510976     2.023941             0     4.047882
    2.5767    0.05100281     2.023941             0     4.047882
    2.5863    0.09008613     2.023941             0     4.047882
    2.5958     0.1433114     2.023941             0     4.047882
    2.6054      0.449833     2.023941             0     4.047882
     2.615      1.473471     2.023941             0     4.047882
    2.6246      2.788765     2.023941             0     4.047882
    2.6342      3.928294     2.023941             0     4.047882
    2.6438      5.045265     2.023941             0     4.047882
    2.6534      5.742687     2.023941             0     4.047882
     2.663      5.931361     2.023941             0     4.047882
    2.6726      5.987658     2.023941             0     4.047882
    2.6822      6.019386     2.023941             0     4.047882
    2.6918      6.032406     2.023941             0     4.047882
    2.7014      6.036518     2.023941             0     4.047882
     2.711      6.040122     2.023941             0     4.047882
    2.7206       6.04261     2.023941             0     4.047882
    2.7302      6.043753     2.023941             0     4.047882
    2.7398      6.043929     2.023941             0     4.047882
    2.7494      6.043929     2.023941             0     4.047882
     2.759      6.043929     2.023941             0     4.047882
    2.7686      6.043929     2.023941             0     4.047882
    2.7782      6.043929     2.023941             0     4.047882
    2.7878      6.043929     2.023941             0     4.047882
    2.7974      6.043929     2.023941             0     4.047882
     2.807      6.043929     2.023941             0     4.047882
    2.8166      6.043929     2.023941             0     4.047882
    2.8262      6.043929     2.023941             0     4.047882
    2.8358      6.043929     2.023941             0     4.047882
    2.8454      6.043929     2.023941             0     4.047882
     2.855      6.043929     2.023941             0     4.047882
    2.8646      6.043929     2.023941             0     4.047882
    2.8741      6.043929     2.023941             0     4.047882
    2.8837      6.043929     2.023941             0     4.047882
    2.8933      6.043929     2.023941             0     4.047882
    2.9029      6.043929     2.023941             0     4.047882
    2.9125      6.043929     2.023941             0     4.047882
    2.9221      6.043929     2.023941             0     4.047882
    2.9317      6.043929     2.023941             0     4.047882
    2.9413      6.043929     2.023941             0     4.047882
    2.9509      6.043929     2.023941             0     4.047882
    2.9605      6.043929     2.023941  0.0002299099     4.047882
    2.9701      6.043929     2.023941    0.00106743     4.047882
    2.9797      6.043929     2.023941   0.002687656     4.047882
    2.9893      6.043929     2.023941   0.005205686     4.047882
    2.9989      6.043929     2.023941   0.008945998     4.047882
    3.0085      6.043929     2.023941    0.01772428     4.047882
    3.0181      6.043929     2.023941    0.04155328     4.047882
    3.0277      6.043929     2.023941    0.09312794     4.047882
    3.0373      6.043929     2.023941     0.1786208     4.047882
    3.0469      6.043929     2.023941     0.6673254     4.047882
    3.0565      6.043929     2.023941      1.906846     4.047882
    3.0661      6.043929     2.023941      3.234935     4.047882
    3.0757      6.043929     2.023941      3.815884     4.047882
    3.0853      6.043929     2.023941      3.911691     4.047882
    3.0949      6.043929     2.023941      3.974034     4.047882
    3.1045      6.043929     2.023941      4.003165     4.047882
    3.1141      6.043929     2.023941      4.014376     4.047882
    3.1237      6.043929     2.023941      4.019137     4.047882
    3.1333      6.043929     2.023941      4.022213     4.047882
    3.1428      6.043929     2.023941      4.024059     4.047882
    3.1524      6.043929     2.023941      4.024959     4.047882
     3.162      6.043929     2.023941      4.025158     4.047882
    3.1716      6.043929     2.023941      4.025158     4.047882
    3.1812      6.043929     2.023941      4.025158     4.047882
    3.1908      6.043929     2.023941      4.025158     4.047882
    3.2004      6.043929     2.023941      4.025158     4.047882
      3.21      6.043929     2.023941      4.025158     4.047882
    3.2196      6.043929     2.023941      4.025158     4.047882
    3.2292      6.043929     2.023941      4.025158     4.047882
    3.2388      6.043929     2.023941      4.025158     4.047882
    3.2484      6.043929     2.023941      4.025158     4.047882
     3.258      6.043929     2.023941      4.025158     4.047882
    3.2676      6.045926     2.023941      4.025158     4.047882
    3.2772      6.054356     2.023941      4.025158     4.047882
    3.2868      6.067597     2.023941      4.025158     4.047882
    3.2964      6.081949     2.023941      4.025158     4.047882
     3.306      6.101348     2.023941      4.025158     4.047882
    3.3156      6.226852     2.023941      4.025158     4.047882
    3.3252      6.520157     2.023941      4.025158     4.047882
    3.3348      6.839517     2.023941      4.025158     4.047882
    3.3444      6.995881     2.023941      4.025158     4.047882
     3.354       7.02463     2.023941      4.025158     4.047882
    3.3636      7.055234     2.023941      4.025158     4.047882
    3.3732      7.093778     2.023941      4.025158     4.047882
    3.3828      7.132983     2.023941      4.025158     4.047882
    3.3924      7.403733     2.023941      4.025158     4.047882
     3.402      8.019928     2.023941      4.025158     4.047882
    3.4116      8.663654     2.023954      4.025158     4.047908
    3.4211      8.964468     2.024054      4.025158     4.048109
    3.4307      8.999552     2.024498      4.025158     4.048996
    3.4403       9.02466     2.025732      4.025158     4.051463
    3.4499      9.041783     2.027456      4.025158     4.054912
    3.4595      9.053069     2.029438      4.025158     4.058876
    3.4691      9.059417     2.034248      4.025158     4.068495
    3.4787      9.061012     2.045519      4.025158     4.091039
    3.4883      9.061856     2.067302      4.025158     4.134603
    3.4979      9.064559     2.101509      4.025158     4.203019
    3.5075      9.068592     2.224412      4.025158     4.448824
    3.5171      9.075409     2.649698      4.025158     5.299397
    3.5267      9.090404     3.318196      4.025158     6.636393
    3.5363       9.12336     3.798714      4.025158     7.597429
    3.5459      9.190617     3.954859      4.025158     7.909719
    3.5555      9.423719     3.989165      4.025158      7.97833
    3.5651      9.833555     4.009277      4.025158     8.018555
    3.5747       10.4516     4.024597      4.025158     8.049194
    3.5843      11.19488     4.041612      4.025158     8.083223
    3.5939      11.72779     4.065499      4.025158     8.130999
    3.6035      11.95371     4.102508      4.025158     8.205017
    3.6131      12.01061     4.284974      4.025158     8.569948
    3.6227      12.04396     4.610817      4.025158     9.221633
    3.6323      12.06603     4.872481      4.025158     9.744963
    3.6419      12.07407     4.984412      4.025158     9.968824
    3.6515      12.07596     5.013346      4.025158     10.02669
    3.6611      12.07687     5.030883      4.025158     10.06177
    3.6707      12.07714     5.036579      4.025158     10.07316
    3.6803      12.07714     5.038515      4.025158     10.07703
    3.6898      12.07714     5.039267      4.025158     10.07853
    3.6994      12.07714     5.039888      4.025158     10.07978
     3.709      12.07714     5.040165      4.025158     10.08033
    3.7186      12.07714     5.040165      4.025158     10.08033
    3.7282      12.07714     5.040165      4.025158     10.08033
    3.7378      12.07714     5.040165      4.025158     10.08033
    3.7474      12.07714     5.040165      4.025158     10.08033
     3.757      12.07714     5.040165      4.025158     10.08033
    3.7666      12.07714     5.040165      4.025158     10.08033
    3.7762      12.07714     5.040165      4.025158     10.08033
    3.7858      12.07714     5.040165      4.025158     10.08033
    3.7954      12.07714     5.040165      4.025158     10.08033
     3.805      12.07714     5.040203      4.025158     10.08041
    3.8146      12.07714     5.040282      4.025158     10.08056
    3.8242      12.07714     5.040587      4.025158     10.08117
    3.8338      12.07714     5.041194      4.025158     10.08239
    3.8434      12.07714      5.04193      4.025158     10.08386
     3.853      12.07714     5.045072      4.025158     10.09014
    3.8626      12.07714     5.055286      4.025158     10.11057
    3.8722      12.07714     5.073876      4.025158     10.14775
    3.8818      12.07714     5.138298      4.025158      10.2766
    3.8914      12.07714     5.354923      4.025158     10.70985
     3.901      12.07714     5.682188      4.025158     11.36438
    3.9106      12.07714     5.919425      4.025158     11.83885
    3.9202      12.07714     6.005833      4.025158     12.01167
    3.9298      12.07714     6.028125      4.025158     12.05625
    3.9394      12.07714     6.042257      4.025158     12.08451
     3.949      12.07714     6.053422      4.025158     12.10684
    3.9585      12.07714     6.069802      4.025158      12.1396
    3.9681      12.07714     6.095262      4.025158     12.19052
    3.9777      12.07714     6.231316      4.025158     12.46263
    3.9873      12.07714      6.50092      4.025158     13.00184
    3.9969      12.07714     6.798673      4.025158     13.59735
    4.0065      12.07714     6.975506      4.025158     13.95101
    4.0161      12.07749     7.015684      4.025158     14.03137
    4.0257      12.07846     7.036653      4.025158     14.07331
    4.0353      12.08238     7.046295      4.025158     14.09259
    4.0449      12.09983      7.04876      4.025158     14.09752
    4.0545      12.12901     7.052527      4.025158     14.10505
    4.0641      12.16067       7.0621      4.025158      14.1242
    4.0737       12.2912       7.0767      4.025158      14.1534
    4.0833      12.72124     7.093362      4.025158     14.18672
    4.0929       13.3537     7.145218      4.025158     14.29044
    4.1025      13.82354     7.342999      4.025158       14.686
    4.1121       13.9952     7.655976      4.025158     15.31195
    4.1217      14.03254     7.906421      4.025158     15.81284
    4.1313      14.07157     8.014008      4.025158     16.02802
    4.1409      14.09997     8.046132      4.025158     16.09226
    4.1505      14.11857     8.090551      4.025158      16.1811
    4.1601      14.14646     8.156075      4.025158     16.31215
    4.1697      14.19229      8.28878      4.025158     16.57756
    4.1793       14.4879     8.679604      4.025158     17.35921
    4.1889      15.04238      9.41423      4.025158     18.82846
    4.1985      15.61704     10.23678      4.025158     20.47356
    4.2081      15.95716     10.76753      4.025158     21.53506
    4.2177      16.02798     10.94431      4.025158     21.88862
    4.2273       16.0579     10.99451      4.025158     21.98903
    4.2368      16.07293     11.02934      4.025158     22.05868
    4.2464      16.08254     11.05183      4.025158     22.10366
     4.256      16.08918     11.06291      4.025158     22.12582
    4.2656      16.09245     11.06717      4.025242     22.13434
    4.2752      16.09467     11.06796      4.025496     22.13592
    4.2848      16.09559     11.06833      4.026614     22.13667
    4.2944      16.09572     11.06835      4.029538      22.1367
     4.304      16.09572     11.06836      4.033396     22.13671
    4.3136      16.09572      11.0684      4.037869     22.13681
    4.3232      16.09572     11.06867      4.059515     22.13733
    4.3328      16.09572     11.07223       4.11437     22.14446
    4.3424      16.09572     11.08358      4.201624     22.16715
     4.352      16.09572     11.10021      4.471681     22.20043
    4.3616      16.09572     11.11826      5.288691     22.23653
    4.3712      16.09572      11.1518      6.617793      22.3036
    4.3808      16.09572     11.31027      8.046231     22.62054
    4.3904      16.09572     11.59642      9.095801     23.19284
       4.4      16.09572     11.86608      9.657425     23.73216
    4.4096      16.09572     11.99905      9.922064      23.9981
    4.4192      16.09572     12.02267      9.992843     24.04534
    4.4288      16.09572     12.04177      10.01842     24.08355
    4.4384      16.09572     12.06163      10.03424     24.12325
     4.448      16.09581     12.07353      10.04591     24.14705
    4.4576      16.09675     12.07831      10.05081     24.15662
    4.4672      16.09876     12.08431      10.05121     24.16861
    4.4768      16.10479     12.09903      10.05144     24.19805
    4.4864      16.11982       12.133      10.05152       24.266
     4.496      16.14475     12.28427      10.05152     24.56854
    4.5055      16.18885     12.54049      10.05152     25.08098
    4.5151      16.45796      12.8027      10.05152     25.60541
    4.5247      16.97565     12.98268      10.05152     25.96536
    4.5343      17.53317     13.04289      10.05152     26.08577
    4.5439      17.91683      13.0624      10.05152     26.12481
    4.5535      18.03841     13.06987      10.05152     26.13973
    4.5631      18.07111     13.07384      10.05152     26.14767
    4.5727       18.0916     13.07553      10.05152     26.15105
    4.5823      18.09969     13.07796      10.05152     26.15591
    4.5919       18.1029     13.08145      10.05152     26.16289
    4.6015      18.10402     13.08794      10.05152     26.17587
    4.6111      18.10421     13.10045      10.05152      26.2009
    4.6207      18.10421     13.11938      10.05152     26.23876
    4.6303      18.10428     13.18038      10.05152     26.36077
    4.6399      18.10496     13.36789      10.05152     26.73578
    4.6495      18.10611      13.6443      10.05152      27.2886
    4.6591      18.10866     13.89434      10.05152     27.78869
    4.6687      18.11902     14.02018      10.05152     28.04036
    4.6783      18.13654     14.04526      10.05152     28.09052
    4.6879      18.16028     14.06363      10.05152     28.12727
    4.6975      18.27781     14.07385      10.05152      28.1477
    4.7071      18.51735     14.07846      10.05152     28.15692
    4.7167      18.81299     14.08082      10.05152     28.16165
    4.7263      19.07801     14.08113      10.05152     28.16226
    4.7359      19.36704     14.08113      10.05152     28.16226
    4.7455      19.81585     14.08113      10.05152     28.16226
    4.7551      20.34777     14.08113      10.05157     28.16226
    4.7647      20.79353     14.08113      10.05175     28.16226
    4.7743      21.01078     14.08113      10.05204     28.16226
    4.7838      21.07092     14.08113      10.05282     28.16226
    4.7934      21.09699     14.08113      10.05671     28.16226
     4.803      21.10324     14.08113      10.06569     28.16226
    4.8126      21.10809     14.08113      10.07819     28.16226
    4.8222      21.11312     14.08113      10.10474     28.16226
    4.8318      21.11918     14.08113      10.15306     28.16226
    4.8414      21.12454     14.08113      10.31912     28.16226
     4.851       21.1314     14.08113      10.72146     28.16226
    4.8606      21.16626     14.08113       11.2735     28.16226
    4.8702      21.24152     14.08113      11.81463     28.16226
    4.8798      21.33936     14.08113      12.15609     28.16226
    4.8894      21.45069     14.08113      12.32304     28.16226
     4.899      22.08668     14.08113      12.98715     28.16226
    4.9086      23.41729     14.08116      14.32975     28.16232
    4.9182      24.95198     14.08154      15.86858     28.16307
    4.9278      26.26476     14.08258      17.16963     28.16517
    4.9374      26.88253     14.09136      17.74438     28.18271
     4.947      27.18361     14.10767      17.85509     28.21534
    4.9566      27.70544     14.12573      17.96205     28.25146
    4.9662      28.29519     14.16422      18.03974     28.32845
    4.9758      28.79915     14.31321      18.06979     28.62643
    4.9854      29.07726     14.57003       18.0752     29.14006
     4.995      29.20477     14.82494      18.07957     29.64988
    5.0046      29.41192     14.98456      18.08236     29.96913
    5.0142      29.67059     15.03514       18.0829     30.07029
    5.0238      29.91615     15.05556       18.0829     30.11112
    5.0334      30.06907     15.07612       18.0829     30.15224
     5.043      30.11285      15.0888       18.0829      30.1776
    5.0525      30.13481     15.09577       18.0829     30.19155
    5.0621      30.14653     15.10744       18.0829     30.21488
    5.0717      30.15419     15.12565       18.0829      30.2513
    5.0813      30.16343     15.18288       18.0829     30.36575
    5.0909      30.17334       15.349       18.0829       30.698
    5.1005      30.19149      15.6041       18.0829      31.2082
    5.1101      30.23455     15.85284       18.0829     31.70569
    5.1197      30.37254      16.0027       18.0829     32.00539
    5.1293      30.72949      16.0496       18.0829     32.09919
    5.1389      31.22988     16.06798       18.0829     32.13596
    5.1485      31.72147     16.07915       18.0829      32.1583
    5.1581      32.05314     16.08462       18.0829     32.16925
    5.1677      32.23625     16.08827       18.0829     32.17654
    5.1773      32.59728     16.09175       18.0829      32.1835
    5.1869      33.11334     16.09743       18.0829     32.19486
    5.1965       33.6466     16.10859       18.0829     32.21719
    5.2061      34.17288      16.1262       18.0829      32.2524
    5.2157      34.68707     16.14904       18.0829     32.29809
    5.2253        35.203     16.25504       18.0829     32.51008
    5.2349      35.68046     16.46466       18.0829     32.92931
    5.2445      36.00113     16.70461       18.0829     33.40922
    5.2541      36.11144     16.92031       18.0829     33.84063
    5.2637      36.14727     17.02726       18.0829     34.05451
    5.2733      36.16039     17.05248       18.0829     34.10496
    5.2829      36.16666     17.07131      18.08294     34.14263
    5.2925       36.1706       17.083      18.08356     34.16599
    5.3021      36.17252     17.08846      18.08477     34.17693
    5.3117      36.17301     17.09098      18.08642     34.18197
    5.3213      36.17331     17.09195      18.08918      34.1839
    5.3308      36.17356     17.09238      18.09308     34.18476
    5.3404      36.17366     17.09242      18.10107     34.18483
      5.35      36.18432     17.09242      18.12727     34.18483
    5.3596      36.21431     17.09242      18.20814     34.18483
    5.3692      36.25549     17.09242      18.51338     34.18483
    5.3788      36.30077     17.09242      19.01405     34.18483
    5.3884      36.47828     17.09242      19.67229     34.18483
     5.398      36.85812     17.09242      20.48485     34.18483
    5.4076      37.30254     17.09242      21.14916     34.18483
    5.4172      37.73401     17.09242       21.6237     34.18483
    5.4268      37.99993     17.09242      21.89893     34.18483
    5.4364      38.07654     17.09242      21.97863     34.18483
     5.446      38.12446     17.09242        22.029     34.18483
    5.4556      38.16806     17.09242      22.07454     34.18483
    5.4652      38.18948     17.09242      22.09545     34.18483
    5.4748      38.21074     17.09242       22.0967     34.18483
    5.4844       38.2537     17.09242      22.09714     34.18483
     5.494      38.30957     17.09242      22.09714     34.18483
    5.5036       38.5306     17.09242      22.09714     34.18483
    5.5132      38.96272     17.09242      22.09714     34.18483
    5.5228      39.45937     17.09242      22.09714     34.18483
    5.5324       39.9199     17.09242      22.09714     34.18483
     5.542       40.2134     17.09242      22.09714     34.18483
    5.5516      40.55614      17.0925      22.09714     34.18499
    5.5612      41.25986     17.09299      22.09714     34.18598
    5.5708      42.22332     17.09411      22.09714     34.18823
    5.5804      43.17059     17.09721      22.09714     34.19443
      5.59      43.79907      17.1031      22.09714      34.2062
    5.5995      44.04395     17.11404      22.09714     34.22808
    5.6091      44.11848     17.13309      22.09714     34.26619
    5.6187      44.15999     17.16393      22.09714     34.32785
    5.6283      44.18424      17.2783      22.09714     34.55659
    5.6379      44.19665     17.49271      22.09714     34.98542
    5.6475      44.20016     17.76918      22.09714     35.53835
    5.6571      44.20122     18.14169      22.09714     36.28337
    5.6667      44.20151     18.49456      22.09714     36.98911
    5.6763      44.20153     18.76702      22.09729     37.53405
    5.6859      44.20153     18.97278      22.09809     37.94557
    5.6955      44.20153     19.05745      22.09937     38.11491
    5.7051      44.20153     19.07748      22.10159     38.15495
    5.7147      44.20153      19.0879      22.10586     38.17579
    5.7243      44.20153     19.09587      22.11326     38.19174
    5.7339      44.20153     19.10156       22.1254     38.20311
    5.7435      44.20153     19.10576      22.14403     38.21153
    5.7531      44.20153      19.1103      22.26341     38.22061
    5.7627      44.20153     19.12562       22.6035     38.25125
    5.7723      44.20153     19.18904      23.04288     38.37808
    5.7819      44.20153      19.3527      23.48249     38.70541
    5.7915      44.20153      19.5699      23.86487      39.1398
    5.8011      44.20153     19.78729      24.03858     39.57458
    5.8107      44.20153     19.97868       24.0702     39.95735
    5.8203      44.20153     20.08301      24.08424     40.16601
    5.8299      44.20153     20.13492      24.09345     40.26984
    5.8395      44.20159     20.25353      24.09879     40.50707
    5.8491      44.20227     20.46435      24.10157     40.92869
    5.8587      44.20372     20.71575      24.10298     41.43149
    5.8683      44.20612     20.97656      24.10375     41.95312
    5.8778      44.21034     21.25093       24.1038     42.50186
    5.8874      44.22037     21.55494       24.1038     43.10987
     5.897      44.23997     21.93824       24.1038     43.87648
    5.9066      44.27744     22.36654       24.1038     44.73309
    5.9162      44.46492     22.70621       24.1038     45.41242
    5.9258      44.85186     22.94793       24.1038     45.89587
    5.9354      45.33493     23.07302       24.1038     46.14604
     5.945      45.80849     23.11458       24.1038     46.22917
    5.9546      46.12577     23.15992       24.1038     46.31984
    5.9642       46.3215     23.22015       24.1038     46.44029
    5.9738      46.64107     23.43371       24.1038     46.86742
    5.9834      47.12277     23.82943       24.1038     47.65886
     5.993      47.76918     24.28902       24.1038     48.57804
    6.0026      48.59986     24.72506       24.1038     49.45011
    6.0122        49.382     24.99153       24.1038     49.98307
    6.0218      50.09026      25.0985       24.1038       50.197
    6.0314       50.7178     25.23178       24.1038     50.46356
     6.041      51.11081     25.44461       24.1038     50.88922
    6.0506      51.43288     25.67232       24.1038     51.34464
    6.0602      51.84595     25.88542       24.1038     51.77084
    6.0698      52.26284     26.02493       24.1038     52.04987
    6.0794      52.66437     26.07716       24.1038     52.15432
     6.089      52.98456     26.09839       24.1038     52.19678
    6.0986      53.12905     26.11163       24.1038     52.22326
    6.1082      53.17554      26.1166       24.1038      52.2332
    6.1178      53.19979     26.11887       24.1038     52.23775
