#     'r'     'g11(r)'     'g12(r)'     'g22(r)'
     1.569             0     8.794907             0
    1.5786             0     17.31414             0
    1.5882             0     22.57931             0
    1.5978             0     28.43292             0
    1.6074             0     32.42189             0
     1.617             0     31.72758             0
    1.6266             0      24.9003             0
    1.6362             0     17.32925             0
    1.6458             0      13.1922             0
    1.6554             0      8.79398             0
     1.665             0     4.976963             0
    1.6746             0     2.940948             0
    1.6842             0     2.160662             0
    1.6938             0     1.542912             0
    1.7034             0    0.8001108             0
     1.713             0    0.8707496             0
    1.7226             0     1.176992             0
    1.7322             0     1.377159             0
    1.7418             0      1.42784             0
    1.7514             0      1.32397             0
     1.761             0     1.316128             0
    1.7706             0     1.379625             0
    1.7801             0      1.39576             0
    1.7897             0     1.328007             0
    1.7993             0     1.222943             0
    1.8089             0     1.142779             0
    1.8185             0     1.089818             0
    1.8281             0    0.8850022             0
    1.8377             0     0.640304             0
    1.8473             0    0.5592945             0
    1.8569             0    0.4014064             0
    1.8665             0    0.3166659             0
    1.8761             0     0.229788             0
    1.8857             0     0.143706             0
    1.8953             0    0.1017449             0
    1.9049             0    0.1053854             0
    1.9145             0   0.07570961             0
    1.9241             0   0.07038578             0
    1.9337             0   0.08507476             0
    1.9433             0   0.07617139             0
    1.9529             0   0.05945234             0
    1.9625             0   0.06590186             0
    1.9721             0   0.04611851             0
    1.9817             0   0.04222591             0
    1.9913             0   0.02219015             0
    2.0009             0    0.0135248             0
    2.0105             0   0.02093124             0
    2.0201             0   0.01575696             0
    2.0297             0   0.01725129             0
    2.0393             0   0.01708931             0
    2.0488             0   0.02015428             0
    2.0584             0   0.01277875             0
     2.068             0   0.01503426             0
    2.0776             0  0.007055858             0
    2.0872             0   0.00466075             0
    2.0968             0 0.0007696978             0
    2.1064             0  0.001525401             0
     2.116             0 0.0007557984             0
    2.1256             0 0.0007489894             0
    2.1352             0 0.0007422721             0
    2.1448             0 0.0007356447             0
    2.1544             0            0             0
     2.164             0            0             0
    2.1736             0            0             0
    2.1832             0            0             0
    2.1928             0            0             0
    2.2024             0            0             0
     2.212             0            0             0
    2.2216             0            0             0
    2.2312             0            0             0
    2.2408             0            0             0
    2.2504             0            0             0
      2.26             0            0             0
    2.2696             0            0             0
    2.2792             0            0             0
    2.2888             0            0             0
    2.2984             0            0             0
     2.308             0            0             0
    2.3176             0            0             0
    2.3271             0            0             0
    2.3367             0            0             0
    2.3463             0            0             0
    2.3559             0            0             0
    2.3655             0            0             0
    2.3751             0            0             0
    2.3847             0            0             0
    2.3943             0            0             0
    2.4039             0            0             0
    2.4135             0            0             0
    2.4231             0            0             0
    2.4327             0            0             0
    2.4423             0            0             0
    2.4519             0            0             0
    2.4615             0            0             0
    2.4711             0            0             0
    2.4807             0            0             0
    2.4903             0            0             0
    2.4999             0            0             0
    2.5095    0.01614938            0             0
    2.5191     0.1127202            0             0
    2.5287     0.2269136            0             0
    2.5383     0.4051514            0             0
    2.5479     0.8788871            0             0
    2.5575      1.690704            0             0
    2.5671      2.347881            0             0
    2.5767      4.063436            0             0
    2.5863        6.5173            0             0
    2.5958      9.168769            0             0
    2.6054      11.24523            0             0
     2.615      12.83841            0             0
    2.6246      13.37706            0             0
    2.6342      13.78199            0             0
    2.6438       12.0928            0             0
    2.6534      9.562403            0             0
     2.663      8.311449            0             0
    2.6726      5.627806            0             0
    2.6822      3.742349            0             0
    2.6918      2.370159            0             0
    2.7014      1.187824            0             0
     2.711      0.723248            0             0
    2.7206     0.4076261            0             0
    2.7302     0.2810619            0             0
    2.7398     0.3120642            0             0
    2.7494     0.4933118            0             0
     2.759     0.6755974            0             0
    2.7686     0.8557904            0             0
    2.7782      1.021623            0             0
    2.7878      1.222669            0             0
    2.7974      1.327796            0             0
     2.807      1.249032            0             0
    2.8166      1.163188            0             0
    2.8262      1.128563            0             0
    2.8358      1.185859            0             0
    2.8454      1.135163            0             0
     2.855      1.113819            0             0
    2.8646     0.9584676            0             0
    2.8741     0.7013366            0             0
    2.8837     0.4952967            0             0
    2.8933     0.3757954            0             0
    2.9029     0.2803885            0             0
    2.9125     0.2062103            0             0
    2.9221     0.1552317            0             0
    2.9317     0.1112256            0             0
    2.9413    0.08189615            0             0
    2.9509    0.09265415            0             0
    2.9605    0.07658311            0    0.02789692
    2.9701    0.08108477            0     0.1231864
    2.9797     0.1049996            0     0.2264293
    2.9893    0.09142797            0     0.5183611
    2.9989     0.1179838            0      2.107018
    3.0085     0.1161087            0      4.146674
    3.0181     0.1239313            0      5.823363
    3.0277     0.1087243            0      7.538017
    3.0373     0.1050986            0      9.759536
    3.0469     0.1004207            0      11.34134
    3.0565    0.07656702            0      13.42512
    3.0661    0.06671265            0      13.10135
    3.0757    0.05518777            0       12.0361
    3.0853    0.04131181            0       11.1094
    3.0949    0.03256166            0      7.859614
    3.1045    0.02216002            0      4.823092
    3.1141    0.01608076            0      3.099889
    3.1237    0.01077055            0      1.819566
    3.1333    0.00483437            0     0.9062939
    3.1428   0.002745652            0     0.8127538
    3.1524   0.001705601            0     0.6697604
     3.162  0.0006781056            0     0.3980622
    3.1716   0.001348017            0     0.4942336
    3.1812             0            0     0.7717825
    3.1908  0.0003329622            0      1.199418
    3.2004             0            0      1.664356
      3.21             0            0      2.084173
    3.2196             0            0      2.067836
    3.2292    0.00780224            0      1.836721
    3.2388    0.02682309            0      1.891894
    3.2484    0.05718483            0      1.866572
     3.258    0.05014161            0      1.851753
    3.2676     0.2089151            0      1.704766
    3.2772       0.26735            0      1.415281
    3.2868     0.5830459            0      1.124114
    3.2964     0.6866648            0     0.7888057
     3.306     0.8607217            0      0.533179
    3.3156      1.016411            0     0.4213592
    3.3252      1.193286            0     0.3489041
    3.3348      1.648562            0     0.3432344
    3.3444      1.631234            0     0.3121201
     3.354      1.774702            0     0.2656578
    3.3636       2.22454            0     0.1837002
    3.3732       2.58343            0     0.1432599
    3.3828       2.69944            0    0.09852672
    3.3924      2.651491            0    0.04485377
     3.402      2.672875            0    0.03990622
    3.4116      2.844273            0    0.02917796
    3.4211      2.347536  0.009252402    0.02553276
    3.4307      1.872145   0.07590588    0.04847205
    3.4403      1.482212    0.1772707    0.07345068
    3.4499     0.9561627    0.4046045    0.09472715
    3.4595     0.7347468    0.6186719     0.1112269
    3.4691     0.6182956     0.992617     0.1151272
    3.4787     0.3846208     1.542803    0.08194096
    3.4883     0.2858359     2.284386    0.07144393
    3.4979     0.3804116     3.210322    0.05773012
    3.5075     0.6348717     4.165714    0.03201971
    3.5171      0.789813     4.970028    0.02855089
    3.5267      1.078251     4.991177    0.02839572
    3.5363      1.490689     4.243212    0.02715559
    3.5459      2.249156     3.616302    0.02052669
    3.5555      2.634988     3.246389    0.02578867
    3.5651      3.244953     2.502578    0.02351252
    3.5747       3.56368     1.924272    0.01700833
    3.5843      3.412158     2.139729    0.01797471
    3.5939      3.368763     2.527885   0.008413575
    3.6035      3.035732     2.560047   0.006276616
    3.6131       2.45481     2.467399   0.001040553
    3.6227      1.941472     2.612156   0.002070095
    3.6323      1.322772     2.794596   0.001029586
    3.6419     0.9546525     2.502537             0
    3.6515     0.6300431     2.169596   0.002037581
    3.6611     0.4479275     1.527531   0.001013457
    3.6707     0.3273352     1.112916             0
    3.6803     0.2758221    0.9102319             0
    3.6898     0.3050153    0.7909174             0
    3.6994     0.3606541    0.6846961             0
     3.709     0.3878681    0.6135092             0
    3.7186     0.4562273    0.5702117             0
    3.7282     0.4909531    0.5473157             0
    3.7378      0.523133    0.4890407             0
    3.7474     0.5634262    0.4209926             0
     3.757     0.6021006    0.3836013             0
    3.7666     0.6382236    0.4210067             0
    3.7762     0.5577208    0.4706054             0
    3.7858     0.4782615    0.5515723             0
    3.7954     0.4224252     0.658262             0
     3.805      0.376043    0.7468066             0
    3.8146     0.3627377    0.7998003             0
    3.8242     0.3662509    0.8534104             0
    3.8338     0.3854084    0.8689444             0
    3.8434      0.367192       1.0094             0
     3.853     0.3464119     1.243504             0
    3.8626     0.3206074       1.6184             0
    3.8722     0.2894018     1.847602             0
    3.8818     0.2245287     2.123704             0
    3.8914     0.1844692     2.316611             0
     3.901     0.1534887     2.323908             0
    3.9106     0.1181545     2.075732             0
    3.9202     0.1118413     1.640574             0
    3.9298      0.108881     1.425925             0
    3.9394    0.09437039     1.227302             0
     3.949     0.0976079     1.300771             0
    3.9585    0.08199165     1.561616             0
    3.9681    0.07190743     1.539242             0
    3.9777     0.0644905     1.916812             0
    3.9873    0.05202668     2.194949             0
    3.9969    0.07299729     1.990595             0
    4.0065     0.1341032     1.782268             0
    4.0161     0.2032422     1.678925             0
    4.0257     0.3773557     1.274183             0
    4.0353      0.611435    0.9850766             0
    4.0449     0.9278275    0.9421432             0
    4.0545      1.217094    0.7954399             0
    4.0641      1.194933     1.031612             0
    4.0737      1.701845     1.275341             0
    4.0833       1.62554     1.664732             0
    4.0929      1.620962     2.040563             0
    4.1025      1.393233     2.264673             0
    4.1121      1.106263     2.426831             0
    4.1217      1.201092     2.372516             0
    4.1313      1.083693     2.301626             0
    4.1409      1.112681     2.435439             0
    4.1505      1.012689     2.683504             0
    4.1601      1.008218     3.404233             0
    4.1697      1.178288       4.4021             0
    4.1793      1.557568     5.056166             0
    4.1889      1.846424     5.094743             0
    4.1985      1.829531     5.076279             0
    4.2081      1.743279     4.875993             0
    4.2177      1.487038     4.202632             0
    4.2273     0.9857247     3.284969             0
    4.2368     0.7096982     2.393665             0
    4.2464     0.6215193     1.800891             0
     4.256     0.4575831     1.371861             0
    4.2656      0.202891    0.9650812    0.03658026
    4.2752     0.1433714    0.6574746    0.02675478
    4.2848     0.1266658    0.5549981     0.1531517
    4.2944     0.1663569    0.5046268     0.2231777
     4.304     0.2651684    0.5559052     0.7516112
    4.3136     0.3574522    0.6056316      1.167302
    4.3232     0.4188058    0.7266132      1.879461
    4.3328     0.4561379    0.9608053       2.97169
    4.3424     0.4379439     1.301321      4.946798
     4.352     0.4412053     1.680995      6.627636
    4.3616     0.4299994     1.835132      8.028739
    4.3712      0.407178     1.953186      8.716526
    4.3808      0.373247     2.001595       9.10023
    4.3904     0.3382014     1.989168      8.639778
       4.4     0.3390042     2.014412      7.089391
    4.4096     0.2965594     1.877733       4.87058
    4.4192     0.2890236     1.766481      3.159932
    4.4288      0.245946     1.535918      2.201615
    4.4384      0.232149     1.404906      2.018336
     4.448     0.2119574     1.276721      1.374545
    4.4576     0.3400276     1.264246      1.265404
    4.4672     0.4080487     1.417212     0.8957995
    4.4768      0.674575     1.493545     0.7557286
    4.4864      0.908334     1.576442     0.6303445
     4.496      1.230824     1.902214     0.6337045
    4.5055      1.253308     1.707241     0.9816422
    4.5151      1.435059     1.570513      1.297968
    4.5247       1.51889     1.520881      1.325642
    4.5343      1.342309     1.332572      1.229524
    4.5439      1.053751    0.9026073      1.157231
    4.5535     0.7641782    0.5815233      1.132705
    4.5631      0.568202    0.4913159      1.106418
    4.5727     0.4116378    0.4091429      1.145954
    4.5823     0.2747838    0.3527953      1.181268
    4.5919     0.1591658    0.3826186       1.17698
    4.6015    0.09253989    0.6830949      1.225323
    4.6111      0.110331     1.007808      1.173591
    4.6207     0.1722723     1.303827      1.073926
    4.6303      0.223422     1.442066     0.8832069
    4.6399     0.2774542     1.805823     0.7199246
    4.6495     0.3230413     1.906861     0.6025948
    4.6591      0.455238     1.778971      0.476838
    4.6687     0.4874293     1.630224     0.4063275
    4.6783     0.6778076     1.426553     0.3301845
    4.6879     0.8090861     1.244245     0.3183262
    4.6975     0.9978198     1.125372     0.3108711
    4.7071       1.09183    0.9045115     0.3230925
    4.7167      1.339126    0.6880235     0.3150627
    4.7263       1.34978    0.5664567     0.2845953
    4.7359      1.485942    0.3968306     0.2368082
    4.7455      1.726669    0.2823696      0.237661
    4.7551      1.718208    0.1843941     0.2132727
    4.7647      1.346636    0.1311801     0.1878821
    4.7743      1.141932    0.1030379     0.1805722
    4.7838      1.110395   0.09626633     0.1988423
    4.7934     0.8377275    0.1125242     0.2961836
     4.803     0.5835393    0.1340793     0.4492734
    4.8126     0.5245713    0.1551695     0.5636063
    4.8222     0.3541064    0.1675047      1.053801
    4.8318     0.3888571    0.1693042      1.765851
    4.8414     0.5031651     0.185959      2.682041
     4.851     0.7100597    0.2047818      3.068577
    4.8606      1.058234    0.2158629       3.55036
    4.8702      1.527004    0.2083073      4.748202
    4.8798      1.977704    0.2144525      5.504777
    4.8894      2.728035    0.2249362      6.728129
     4.899      3.544938    0.2105194      7.155148
    4.9086      3.876926     0.249024      7.784556
    4.9182      4.092777    0.2668005      7.669409
    4.9278      4.346706    0.3634548       7.28883
    4.9374      4.006368    0.5329311      6.319944
     4.947      3.530113    0.7203122      4.504836
    4.9566      3.043576    0.9920561      3.157111
    4.9662      2.634583     1.109387      2.336935
    4.9758      2.391111     1.265992      1.553782
    4.9854      1.959218     1.172754      1.236277
     4.995      1.929142     1.073984      1.187976
    5.0046      1.676083    0.9348856     0.9811249
    5.0142      1.342966    0.8179757      0.773686
    5.0238      1.118494    0.6759383     0.7658891
    5.0334      1.019362    0.5512737     0.7881714
     5.043     0.7934067    0.5435886     0.8695675
    5.0525     0.6092633    0.5714853       1.03867
    5.0621     0.5461012    0.7089104      1.054349
    5.0717     0.4465106    0.8635795     0.9658686
    5.0813     0.5020701     1.117342     0.8217571
    5.0909     0.6025954     1.086236     0.5943423
    5.1005     0.7813282     1.148364      0.437032
    5.1101      1.097232    0.9744165     0.4156252
    5.1197      1.420853    0.9829032     0.5021683
    5.1293      1.663448    0.6729706     0.5209429
    5.1389      2.027328    0.4501766     0.6918273
    5.1485      2.275431    0.3214697     0.7820048
    5.1581      2.411461    0.3022131     0.9353257
    5.1677      2.521585    0.2708051      1.082417
    5.1773      2.844868    0.2535155      1.240068
    5.1869      2.809276    0.2948424       1.37534
    5.1965      2.546073     0.432987      1.382841
    5.2061      2.477158     0.656765       1.29405
    5.2157      2.504689    0.9387317      1.093552
    5.2253      2.201982    0.9495404     0.9721273
    5.2349       1.90593     1.150316     0.8198612
    5.2445      1.566178      1.23396     0.6899386
    5.2541      1.201999     1.341749     0.5644033
    5.2637     0.8962574     1.256735     0.4338947
    5.2733     0.7143987     1.031646      0.345365
    5.2829     0.6073426     0.820793     0.2754838
    5.2925     0.4996053    0.7431534     0.2177457
    5.3021     0.4384678    0.5910724     0.1927981
    5.3117     0.3878615    0.3918661     0.1588814
    5.3213     0.4423742    0.2987863     0.2235513
    5.3308     0.5010252    0.2640106     0.4689162
    5.3404     0.5922962    0.2296013     0.8373035
      5.35     0.7648684    0.2253497      1.268064
    5.3596     0.8695242    0.2128803       1.98892
    5.3692      1.064326    0.1766689      2.518971
    5.3788      1.233245    0.1326434      3.134436
    5.3884      1.503349    0.1152711      3.517669
     5.398      1.541637    0.1025509      3.643626
    5.4076      1.533619   0.09848396      3.627919
    5.4172      1.538125   0.09871193      3.302634
    5.4268      1.348054    0.1098541      2.629542
    5.4364      1.147384    0.1171385       1.97129
     5.446     0.9506341    0.1332708      1.617187
    5.4556     0.7158512    0.1373503     0.8835655
    5.4652     0.6557956    0.1642874     0.4465997
    5.4748      0.614818    0.1871962     0.2859647
    5.4844     0.6487341    0.2040932     0.2425136
     5.494     0.8132536    0.2164986       0.28127
    5.5036     0.9988949    0.2112752      0.397339
    5.5132      1.234991     0.195287     0.4455633
    5.5228      1.382303    0.1872861     0.4150683
    5.5324      1.470661    0.1646341     0.4078601
     5.542      1.694602    0.1561312     0.4254666
    5.5516      1.962855    0.1462586     0.4513231
    5.5612      1.986779     0.137985     0.4743635
    5.5708      1.921279    0.1407815     0.4324609
    5.5804      1.891598    0.1593156       0.32105
      5.59      1.781718    0.2515829     0.2577847
    5.5995      1.423261    0.3963189     0.2746641
    5.6091       1.10237    0.5106995     0.3086963
    5.6187     0.9175647    0.6753214     0.3162481
    5.6283     0.6976271     0.854736     0.3400412
    5.6379     0.5562887      1.06263     0.3320471
    5.6475     0.4497058     1.368845     0.3722313
    5.6571     0.4552786      1.60012      0.430817
    5.6667     0.4743239     1.560033     0.4670073
    5.6763     0.4524154     1.505398     0.5590213
    5.6859     0.4429203     1.258624     0.5743626
    5.6955     0.4417425    0.9505961     0.6180723
    5.7051     0.4572347    0.7686715     0.6205855
    5.7147     0.4731395    0.4740797     0.5527844
    5.7243      0.448794    0.3409168     0.6338419
    5.7339     0.4337856    0.2915018      1.008937
    5.7435     0.4187721    0.3322817      1.325934
    5.7531     0.4616232    0.3288224      1.390873
    5.7627     0.5019409    0.4439005      1.450873
    5.7723     0.5670172    0.7213287      1.651933
    5.7819     0.5908937    0.9771742      1.571283
    5.7915     0.5823675     1.060506      1.204428
    5.8011     0.5793342     1.164702     0.9885316
    5.8107     0.5104529     1.134898     0.9076223
    5.8203     0.4386199     1.069421     0.4703604
    5.8299     0.3260624     1.226611     0.2673794
    5.8395     0.2525172     1.269425     0.2035608
    5.8491     0.2181968     1.398506      0.169541
    5.8587     0.2160998     1.691388     0.1408877
    5.8683     0.2227769     1.960236    0.09309223
    5.8778     0.2273486      2.10547     0.1234559
    5.8874     0.3108159     2.110328     0.1332429
     5.897      0.453302      2.34286     0.1671839
    5.9066      0.604578         2.24     0.2020718
    5.9162     0.7909001     1.919481     0.2996026
    5.9258     0.8658617     1.617793     0.3725175
    5.9354     0.9683369     1.457813      0.515521
     5.945       1.17978     1.413374     0.6337711
    5.9546      1.202177      1.68045     0.7271215
    5.9642      1.269024      1.84648     0.6678854
    5.9738      1.536256     1.916511     0.5740068
    5.9834      1.674503     2.119365     0.4518905
     5.993      1.842629     2.161862     0.3661043
    6.0026      1.651581     2.024028     0.2409021
    6.0122      1.676981     2.029649     0.1600891
    6.0218      1.635928     1.956551     0.1307351
    6.0314      1.619171     1.962051     0.1105288
     6.041       1.47404     1.875424    0.09715014
    6.0506      1.391306     1.606584     0.1027789
    6.0602      1.304566     1.519582    0.08617942
    6.0698      1.161594     1.407127    0.08258883
    6.0794      1.140227     1.228439    0.07755032
     6.089      1.046114     1.068578    0.08793107
    6.0986     0.8256189    0.9277319    0.07596728
    6.1082     0.6850076    0.8526187    0.08810751
    6.1178     0.6184599    0.7863808    0.08202428
    6.1274      0.467269     0.659711    0.07344608
     6.137     0.4320545    0.5569219    0.04796947
    6.1465     0.4510753    0.4996479    0.02588741
    6.1561     0.4903703    0.4767497     0.0157708
    6.1657     0.5041827    0.4798957      0.017151
    6.1753     0.4871491    0.5236635    0.02457799
    6.1849     0.4976909    0.6060827    0.01917531
    6.1945     0.5306933    0.6725555    0.02477992
    6.2041     0.4909173    0.7621768    0.02929108
    6.2137     0.4601644    0.9131216    0.03060794
    6.2233     0.4475425    0.9949773    0.02490192
    6.2329     0.4482597     1.077109    0.03111903
    6.2425      0.417044     1.099244    0.02928054
    6.2521     0.3842832     1.168423    0.03058076
    6.2617     0.3760164     1.102787     0.0211331
    6.2713     0.3937435    0.9568358    0.01934155
    6.2809     0.4051733    0.9443064    0.01032991
    6.2905     0.4245847     1.006168    0.01167153
    6.3001      0.433456     1.115821    0.01026706
    6.3097     0.4863793     1.073838    0.01057705
    6.3193     0.5405924    0.9565975   0.006803193
    6.3289     0.5144948    0.8663383   0.004747804
    6.3385     0.5560556    0.8483867   0.002704822
    6.3481     0.5494965    0.8149198  0.0003370813
    6.3577     0.5922061    0.8240993   0.000672129
    6.3673     0.4868204    0.8184451  0.0003350522
    6.3769     0.4551778     1.015714   0.001002134
    6.3865     0.5051764     1.185991             0
    6.3961     0.5805615     1.345564             0
    6.4057     0.7787595      1.40768             0
    6.4152     0.8887033      1.23367             0
    6.4248       1.02205     1.142348             0
    6.4344      1.202416    0.9330441             0
     6.444      1.320885    0.7922144             0
    6.4536      1.313297    0.6593678             0
    6.4632      1.217778    0.6698871             0
    6.4728      1.003555    0.7399507             0
    6.4824     0.8396437    0.8842508             0
     6.492     0.6612528     1.041988   0.003545288
    6.5016     0.4969026     1.345056    0.01156853
    6.5112     0.3602247     1.555656     0.0394094
    6.5208     0.3157944     1.657171     0.1731469
    6.5304      0.275121     1.569618     0.3713955
      6.54      0.249427     1.460575     0.7812639
    6.5496     0.2352621     1.368888      1.131415
    6.5592     0.2173968     1.248786       1.45552
    6.5688     0.1990063     1.251727      1.748765
    6.5784     0.1768836     1.205537      2.193473
     6.588     0.1625434     1.406394      2.264393
    6.5976     0.1440025     1.605612      2.440058
    6.6072     0.1394687     1.771186      1.909601
    6.6168     0.1614418     2.084046      1.677266
    6.6264     0.1954084     2.278324      1.341703
     6.636     0.2800637     2.147013     0.8066436
    6.6456     0.3513337     2.200663     0.5597914
    6.6552     0.4647477     2.059922     0.4845723
    6.6648     0.5540776     1.897964     0.3889887
    6.6744     0.7078814     1.632396     0.2942574
     6.684     0.8813642     1.622788     0.2611832
    6.6935     0.9302148     1.446528     0.2331483
    6.7031     0.9306466     1.387408      0.241853
    6.7127      1.059945     1.278152     0.2426693
    6.7223      1.084152     1.293751     0.1665282
    6.7319       1.24593     1.207775     0.1657541
    6.7415      1.326674      1.10255     0.1897909
    6.7511      1.392821     1.013659     0.3019087
    6.7607      1.304392    0.8687021     0.3417671
    6.7703      1.311347    0.7611081     0.3520601
    6.7799       1.37438    0.6764999     0.3528372
    6.7895       1.44492    0.6524917     0.3907374
    6.7991      1.250692    0.6682204     0.4675035
    6.8087      1.077736     0.674076     0.5318219
    6.8183     0.8692866     0.712435      0.558084
    6.8279     0.6303731    0.7521002     0.5005734
    6.8375       0.55254    0.7303739     0.4451265
    6.8471     0.5264073    0.6781607     0.4873404
    6.8567     0.6155726    0.6506385     0.7205869
    6.8663     0.7621932    0.6025946     0.7903163
    6.8759     0.8496976    0.5430055      1.016816
    6.8855      1.002639    0.4999495      1.591603
    6.8951      1.126988    0.4885933      1.923182
    6.9047      1.192903    0.4950444      2.026967
    6.9143      1.184914    0.6083468      1.940081
    6.9239      1.132415    0.6740057      2.069581
    6.9335      1.056296    0.7064241      2.041251
    6.9431      1.014278    0.7437153      1.632378
    6.9527     0.9813943    0.7774377      1.192314
    6.9622      1.081357    0.7712467     0.9015102
    6.9718      1.223869    0.7517889     0.6422043
    6.9814      1.261334    0.7352817     0.5760615
     6.991      1.320368    0.6542603      0.483598
    7.0006      1.415943     0.577754     0.3985682
    7.0102      1.487191    0.4212325     0.3040511
    7.0198      1.449556    0.3702239     0.2665583
    7.0294      1.359569    0.2840159     0.2254203
     7.039       1.39411    0.2264843     0.1598316
    7.0486      1.289468    0.1869746     0.1842768
    7.0582      1.177565     0.180217     0.2372184
    7.0678      1.081261    0.1751213      0.216996
    7.0774      1.153522    0.1460006     0.2484081
     7.087      1.191303    0.1493113     0.2799199
    7.0966      1.148772    0.1459511     0.2753872
    7.1062      1.108212    0.1590272     0.3074613
    7.1158      1.071682    0.1712971     0.3613597
    7.1254     0.9509475    0.1978312     0.4406513
     7.135     0.8489706    0.2441647     0.4933662
    7.1446     0.7195782    0.2779837     0.5109357
    7.1542     0.6201521    0.3364813     0.5225704
    7.1638     0.5493961    0.4476164     0.4743215
    7.1734     0.4966722    0.5292848     0.4442793
     7.183     0.4196544    0.6386536     0.3891215
    7.1926     0.4046431    0.6937312     0.3778435
    7.2022     0.3965725    0.6467367     0.3865266
    7.2118     0.4050994    0.6888073      0.392028
    7.2214     0.4601902    0.6482355     0.4818958
     7.231      0.537161    0.6725994     0.6312976
    7.2405     0.6571763    0.6762399     0.9555795
    7.2501     0.9096029    0.6984005      1.645616
    7.2597      1.163523    0.7465753      2.492573
    7.2693      1.633129     0.807814      3.780278
    7.2789      2.063401    0.7320406      4.834804
    7.2885      2.535817    0.7278208      6.197772
    7.2981      2.716276    0.7654915       6.92669
    7.3077      2.804367    0.8879411      6.325254
    7.3173      2.737628     1.028581      6.000433
    7.3269      2.433665     1.068376      5.155537
