#     'r'     'cord11(r)'     'cord12(r)'     'cord22(r)'     cord21(r)
    1.3387             0            0             0            0
    1.3483             0            0             0            0
    1.3579             0            0             0            0
    1.3675             0            0             0            0
    1.3771             0            0             0            0
    1.3867             0            0             0            0
    1.3963             0            0             0            0
    1.4059             0            0             0            0
    1.4155             0            0             0            0
    1.4251             0            0             0            0
    1.4347             0            0             0            0
    1.4443             0            0             0            0
    1.4539             0            0             0            0
    1.4635             0            0             0            0
    1.4731             0            0             0            0
    1.4827             0            0             0            0
    1.4923             0            0             0            0
    1.5018             0            0             0            0
    1.5114             0            0             0            0
     1.521             0 0.0001939254             0 0.0003878509
    1.5306             0  0.001155487             0  0.002310974
    1.5402             0  0.003617814             0  0.007235628
    1.5498             0   0.01284667             0   0.02569334
    1.5594             0   0.03597696             0   0.07195392
     1.569             0   0.08156455             0    0.1631291
    1.5786             0    0.1642467             0    0.3284935
    1.5882             0    0.3103335             0    0.6206671
    1.5978             0    0.5311802             0      1.06236
    1.6074             0    0.8057402             0      1.61148
     1.617             0     1.095988             0     2.191976
    1.6266             0     1.350226             0     2.700451
    1.6362             0     1.544235             0     3.088469
    1.6458             0     1.673856             0     3.347712
    1.6554             0     1.745024             0     3.490048
     1.665             0     1.783594             0     3.567188
    1.6746             0     1.805499             0     3.610999
    1.6842             0     1.815792             0     3.631584
    1.6938             0      1.81934             0      3.63868
    1.7034             0     1.820735             0      3.64147
     1.713             0     1.821236             0     3.642472
    1.7226             0     1.821835             0      3.64367
    1.7322             0     1.822782             0     3.645565
    1.7418             0     1.824124             0     3.648248
    1.7514             0     1.826149             0     3.652298
     1.761             0     1.828602             0     3.657205
    1.7706             0     1.831543             0     3.663086
    1.7801             0     1.835348             0     3.670695
    1.7897             0       1.8398             0       3.6796
    1.7993             0     1.844972             0     3.689945
    1.8089             0     1.851128             0     3.702257
    1.8185             0     1.858065             0     3.716129
    1.8281             0     1.864888             0     3.729776
    1.8377             0     1.871791             0     3.743582
    1.8473             0     1.879258             0     3.758516
    1.8569             0     1.886836             0     3.773672
    1.8665             0     1.894712             0     3.789424
    1.8761             0     1.903162             0     3.806323
    1.8857             0     1.911728             0     3.823457
    1.8953             0     1.919953             0     3.839906
    1.9049             0     1.927594             0     3.855188
    1.9145             0     1.934734             0     3.869468
    1.9241             0     1.941793             0     3.883587
    1.9337             0     1.948398             0     3.896795
    1.9433             0      1.95439             0     3.908779
    1.9529             0     1.960594             0     3.921189
    1.9625             0     1.966986             0     3.933971
    1.9721             0      1.97316             0     3.946321
    1.9817             0     1.979183             0     3.958365
    1.9913             0     1.984628             0     3.969256
    2.0009             0      1.98954             0     3.979079
    2.0105             0     1.993901             0     3.987802
    2.0201             0     1.997755             0     3.995511
    2.0297             0     2.001411             0     4.002821
    2.0393             0     2.004682             0     4.009363
    2.0488             0     2.007532             0     4.015065
    2.0584             0     2.009842             0     4.019683
     2.068             0     2.011562             0     4.023124
    2.0776             0     2.012997             0     4.025994
    2.0872             0      2.01439             0     4.028781
    2.0968             0     2.015616             0     4.031231
    2.1064             0     2.016677             0     4.033355
     2.116             0     2.017666             0     4.035332
    2.1256             0     2.018481             0     4.036962
    2.1352             0     2.019185             0      4.03837
    2.1448             0       2.0198             0     4.039601
    2.1544             0      2.02031             0      4.04062
     2.164             0     2.020799             0     4.041598
    2.1736             0     2.021308             0     4.042617
    2.1832             0     2.021876             0     4.043752
    2.1928             0     2.022433             0     4.044866
    2.2024             0     2.022958             0     4.045917
     2.212             0     2.023494             0     4.046988
    2.2216             0     2.023936             0     4.047872
    2.2312             0     2.024267             0     4.048534
    2.2408             0     2.024577             0     4.049154
    2.2504             0     2.024845             0      4.04969
      2.26             0     2.025097             0     4.050194
    2.2696             0     2.025334             0     4.050667
    2.2792             0     2.025559             0     4.051119
    2.2888             0     2.025749             0     4.051497
    2.2984             0     2.025911             0     4.051823
     2.308             0     2.026095             0      4.05219
    2.3176             0     2.026263             0     4.052527
    2.3271             0     2.026369             0     4.052737
    2.3367             0     2.026468             0     4.052936
    2.3463             0     2.026568             0     4.053136
    2.3559             0     2.026647             0     4.053294
    2.3655             0      2.02672             0     4.053441
    2.3751             0     2.026794             0     4.053588
    2.3847             0     2.026883             0     4.053766
    2.3943             0     2.026993             0     4.053986
    2.4039             0     2.027093             0     4.054186
    2.4135             0     2.027146             0     4.054291
    2.4231             0     2.027182             0     4.054365
    2.4327             0     2.027214             0     4.054428
    2.4423             0     2.027261             0     4.054522
    2.4519             0     2.027303             0     4.054606
    2.4615             0     2.027324             0     4.054648
    2.4711             0      2.02735             0     4.054701
    2.4807             0     2.027387             0     4.054774
    2.4903             0     2.027413             0     4.054827
    2.4999  3.137004e-05      2.02745             0       4.0549
    2.5095  0.0005439811     2.027492             0     4.054984
    2.5191    0.00140509     2.027508             0     4.055016
    2.5287   0.002349023     2.027518             0     4.055037
    2.5383   0.005050984     2.027524             0     4.055047
    2.5479    0.01428927     2.027529             0     4.055058
    2.5575    0.03461652     2.027534             0     4.055068
    2.5671    0.07890116     2.027534             0     4.055068
    2.5767     0.1841796     2.027539             0     4.055079
    2.5863     0.3784592      2.02755             0       4.0551
    2.5958      0.667808     2.027555             0      4.05511
    2.6054      1.089027     2.027555             0      4.05511
     2.615      1.656043     2.027555             0      4.05511
    2.6246      2.337075     2.027555             0      4.05511
    2.6342      3.058326     2.027555             0      4.05511
    2.6438      3.709537      2.02756             0     4.055121
    2.6534      4.229935     2.027566             0     4.055131
     2.663      4.611179     2.027566             0     4.055131
    2.6726      4.862462     2.027571             0     4.055142
    2.6822      5.009985     2.027576             0     4.055152
    2.6918      5.090869     2.027576             0     4.055152
    2.7014      5.132129     2.027576             0     4.055152
     2.711      5.148291     2.027576             0     4.055152
    2.7206       5.15154     2.027576             0     4.055152
    2.7302      5.152328     2.027576             0     4.055152
    2.7398      5.152873     2.027576             0     4.055152
    2.7494      5.153837     2.027576             0     4.055152
     2.759      5.155357     2.027576             0     4.055152
    2.7686      5.157433     2.027576             0     4.055152
    2.7782      5.160567     2.027576             0     4.055152
    2.7878      5.165294     2.027576             0     4.055152
    2.7974      5.172045     2.027576             0     4.055152
     2.807      5.181071     2.027576             0     4.055152
    2.8166      5.192237     2.027576             0     4.055152
    2.8262      5.206107     2.027576             0     4.055152
    2.8358      5.223677     2.027576             0     4.055152
    2.8454      5.243623     2.027576             0     4.055152
     2.855      5.266664     2.027576             0     4.055152
    2.8646      5.293935     2.027576             0     4.055152
    2.8741      5.324184     2.027576             0     4.055152
    2.8837      5.355832     2.027576             0     4.055152
    2.8933      5.389171     2.027576             0     4.055152
    2.9029      5.424864     2.027576             0     4.055152
    2.9125      5.461739     2.027576             0     4.055152
    2.9221      5.499632     2.027576             0     4.055152
    2.9317      5.537401     2.027576             0     4.055152
    2.9413      5.574111     2.027576             0     4.055152
    2.9509      5.610116     2.027576             0     4.055152
    2.9605      5.646004     2.027576             0     4.055152
    2.9701      5.681025     2.027576  2.090068e-05     4.055152
    2.9797      5.714022     2.027576  0.0005017467     4.055152
    2.9893      5.744827     2.027576   0.004663863     4.055152
    2.9989       5.77368     2.027576    0.02544139     4.055152
    3.0085      5.800302     2.027576    0.07232451     4.055152
    3.0181      5.825128     2.027576      0.161714     4.055152
    3.0277      5.848017     2.027576      0.327637     4.055152
    3.0373      5.868179     2.027576     0.6003134     4.055152
    3.0469      5.885898     2.027576     0.9825402     4.055152
    3.0565      5.901562     2.027576      1.415604     4.055152
    3.0661      5.915171     2.027576      1.859806     4.055152
    3.0757      5.926547     2.027576      2.299151     4.055152
    3.0853      5.936548     2.027576      2.670454     4.055152
    3.0949      5.945899     2.027576      2.926271     4.055152
    3.1045      5.954066     2.027576      3.072235     4.055152
    3.1141      5.960849     2.027576      3.139557     4.055152
    3.1237      5.966667     2.027576      3.169217     4.055152
    3.1333      5.972023     2.027576      3.189537     4.055152
    3.1428       5.97694     2.027576      3.202108     4.055152
    3.1524      5.981634     2.027576       3.20677     4.055152
     3.162      5.986111     2.027576      3.207966     4.055152
    3.1716      5.990072     2.027576      3.208825     4.055152
    3.1812      5.993877     2.027576      3.210166     4.055152
    3.1908      5.997472     2.027576      3.212406     4.055152
    3.2004       6.00046     2.027576      3.215905     4.055152
      3.21      6.003048     2.027576      3.221538     4.055152
    3.2196      6.005647     2.027576      3.229124     4.055152
    3.2292      6.008402     2.027576      3.238028     4.055152
    3.2388        6.0112     2.027576      3.250051     4.055152
    3.2484      6.013841     2.027576      3.266391     4.055152
     3.258      6.016784     2.027576      3.285083     4.055152
    3.2676       6.02113     2.027576      3.307037     4.055152
    3.2772      6.030642     2.027576      3.332998     4.055152
    3.2868      6.051858     2.027576       3.36072     4.055152
    3.2964      6.088966     2.027576      3.390932     4.055152
     3.306      6.144582     2.027576      3.423766     4.055152
    3.3156      6.222038     2.027576      3.458589     4.055152
    3.3252      6.328309     2.027576      3.494692     4.055152
    3.3348      6.453784     2.027576      3.531506     4.055152
    3.3444      6.574777     2.027576      3.569117     4.055152
     3.354      6.692085     2.027576      3.606728     4.055152
    3.3636      6.814609     2.027576      3.641914     4.055152
    3.3732      6.956273     2.027576      3.674663     4.055152
    3.3828      7.139782     2.027576      3.707786     4.055152
    3.3924      7.364182     2.027576      3.740724     4.055152
     3.402      7.601412     2.027576      3.770419     4.055152
    3.4116      7.836093     2.027576      3.797071     4.055152
    3.4211       8.04541     2.027576      3.821921     4.055152
    3.4307      8.194652     2.027576      3.844697     4.055152
    3.4403       8.29028     2.027701       3.86425     4.055403
    3.4499       8.35185     2.029457      3.881805     4.058914
    3.4595      8.388738     2.035002      3.897669     4.070005
    3.4691      8.410581     2.049037      3.910994     4.098073
    3.4787      8.422869     2.082361      3.923439     4.164722
    3.4883      8.430119     2.148305      3.934711     4.296611
    3.4979      8.439172     2.256784        3.9446     4.513569
    3.5075      8.453263     2.421792      3.952835     4.843584
    3.5171       8.47634     2.634125      3.959853      5.26825
    3.5267      8.515025     2.862432      3.965867     5.724864
    3.5363      8.587873     3.078308      3.970874     6.156616
    3.5459      8.710897     3.256097      3.975838     6.512195
    3.5555      8.888065      3.38579      3.980364      6.77158
    3.5651      9.122249     3.471897      3.984114     6.943794
    3.5747      9.417044     3.532259      3.987549     7.064519
    3.5843      9.757694     3.586203      3.990441     7.172406
    3.5939      10.09613     3.645542      3.992787     7.291085
    3.6035      10.38124     3.721958      3.994861     7.443917
    3.6131      10.58776     3.822804      3.996767     7.645608
    3.6227      10.71536     3.942942      3.999007     7.885884
    3.6323      10.79032     4.072745      4.001374     8.145489
    3.6419      10.83701     4.192324      4.003636     8.384649
    3.6515      10.86274     4.280831      4.005522     8.561662
    3.6611      10.87964     4.337758      4.007113     8.675516
    3.6707      10.89456     4.371031      4.008496     8.742062
    3.6803      10.90949     4.390329      4.009564     8.780657
    3.6898      10.92528     4.404019      4.010883     8.808038
    3.6994       10.9424     4.414071      4.012516     8.828141
     3.709      10.96032     4.422651      4.014255     8.845301
    3.7186      10.97906     4.431357       4.01593     8.862715
    3.7282      10.99895     4.441306      4.017501     8.882612
    3.7378      11.02014     4.452891       4.01882     8.905782
    3.7474      11.04238     4.464471      4.019784     8.928943
     3.757      11.06673     4.476181      4.020601     8.952362
    3.7666      11.09415     4.488765      4.021417     8.977529
    3.7762      11.12486     4.502353      4.022338     9.004707
    3.7858      11.15884     4.516847      4.023344     9.033695
    3.7954      11.19501     4.531521      4.024286     9.063042
     3.805      11.23389     4.546658      4.025186     9.093316
    3.8146       11.2743       4.5622      4.026024     9.124401
    3.8242      11.31413     4.578091       4.02659     9.156182
    3.8338      11.35389     4.597363      4.027071     9.194725
    3.8434      11.39511      4.62519      4.027637      9.25038
     3.853      11.43583      4.66599      4.028076      9.33198
    3.8626      11.47562      4.72678       4.02837     9.453561
    3.8722      11.51478      4.81007      4.028725      9.62014
    3.8818      11.55159      4.91015      4.029311     9.820301
    3.8914      11.58635     5.035081      4.029981     10.07016
     3.901      11.61988     5.177401      4.030422      10.3548
    3.9106      11.65274     5.305986      4.030652     10.61197
    3.9202      11.68367     5.405223       4.03084     10.81045
    3.9298      11.71209     5.482255      4.030966     10.96451
    3.9394      11.73942     5.547393      4.031154     11.09479
     3.949      11.76622     5.609511      4.031447     11.21902
    3.9585      11.79225     5.681921      4.031615     11.36384
    3.9681      11.81711     5.766067      4.031657     11.53213
    3.9777      11.84129     5.868328      4.031803     11.73666
    3.9873      11.86457     5.998206      4.031929     11.99641
    3.9969      11.88685     6.131453      4.032034     12.26291
    4.0065      11.90849     6.255131      4.032201     12.51026
    4.0161      11.93216     6.363536      4.032306     12.72707
    4.0257      11.96095     6.437081       4.03239     12.87416
    4.0353      12.00073     6.481081      4.032473     12.96216
    4.0449      12.06253     6.510156      4.032494     13.02031
    4.0545      12.15222     6.535932      4.032515     13.07186
    4.0641      12.29456     6.567632      4.032536     13.13526
    4.0737      12.49904     6.610883      4.032536     13.22177
    4.0833      12.72603     6.674722      4.032578     13.34944
    4.0929      12.94663     6.764636       4.03262     13.52927
    4.1025      13.14184     6.877137       4.03262     13.75427
    4.1121      13.30747     7.003854       4.03262     14.00771
    4.1217      13.43501     7.129898       4.03262      14.2598
    4.1313      13.51617     7.239482       4.03262     14.47896
    4.1409      13.58007     7.331436       4.03262     14.66287
    4.1505      13.65646      7.42863      4.032641     14.85726
    4.1601      13.76312     7.561952      4.032662      15.1239
    4.1697      13.91044     7.755297      4.032683     15.51059
    4.1793      14.09547      8.01088      4.032704     16.02176
    4.1889      14.30929     8.324981      4.032704     16.64996
    4.1985      14.53061     8.667347      4.032704     17.33469
    4.2081      14.72899       8.9843      4.032704      17.9686
    4.2177      14.89386     9.243547      4.032704     18.48709
    4.2273       15.0188     9.441013      4.032704     18.88203
    4.2368      15.09899     9.581566      4.032704     19.16313
    4.2464      15.14652     9.669707      4.032704     19.33941
     4.256      15.17592     9.722954      4.032704     19.44591
    4.2656      15.19657     9.761183      4.033497     19.52237
    4.2752      15.21324     9.795559      4.036549     19.59112
    4.2848      15.22682     9.827459      4.040506     19.65492
    4.2944      15.23972     9.859355      4.046589     19.71871
     4.304      15.25202        9.892      4.059554       19.784
    4.3136      15.26385     9.924332      4.082811     19.84866
    4.3232      15.27512     9.956182      4.134156     19.91236
    4.3328      15.28626     9.990369      4.245064     19.98074
    4.3424      15.29825     10.03074      4.450282     20.06149
     4.352      15.31087     10.08228      4.789669     20.16456
    4.3616      15.32393     10.15372      5.270684     20.30745
    4.3712      15.33845     10.25052       5.85326     20.50104
    4.3808      15.35522     10.36691      6.463576     20.73381
    4.3904      15.37369     10.49139      7.026804     20.98279
       4.4      15.39496     10.61859      7.509605     21.23718
    4.4096      15.41954     10.73553      7.881222     21.47106
    4.4192      15.44615     10.83353      8.132362     21.66706
    4.4288      15.47313     10.91556      8.282032     21.83113
    4.4384       15.5016     10.98629      8.355219     21.97259
     4.448      15.53309     11.05047      8.398057     22.10094
    4.4576       15.5678      11.1106      8.430608     22.22119
    4.4672      15.60892     11.17465      8.447782      22.3493
    4.4768      15.66526     11.25183      8.455735     22.50365
    4.4864      15.75744     11.35116      8.464394     22.70232
     4.496      15.89885     11.47381      8.476734     22.94761
    4.5055      16.08839     11.61051      8.492422     23.22102
    4.5151      16.32129     11.75153      8.510414     23.50306
    4.5247      16.58506     11.88459      8.530747     23.76919
    4.5343      16.83677      11.9907      8.553821     23.98139
    4.5439      17.03014     12.06717      8.579196     24.13433
    4.5535      17.16242     12.12258      8.606622     24.24517
    4.5631      17.25286     12.16374      8.637413     24.32749
    4.5727      17.31511     12.19863      8.672264     24.39726
    4.5823      17.35829     12.22971      8.711381     24.45941
    4.5919      17.38814     12.26114      8.751906     24.52228
    4.6015      17.40843      12.3015      8.792343     24.60299
    4.6111      17.42525     12.35519      8.836897     24.71038
    4.6207      17.44035     12.43008      8.884574     24.86016
    4.6303      17.45407     12.53379      8.932104     25.06758
    4.6399      17.47011     12.65978      8.980782     25.31956
    4.6495      17.49142     12.79558      9.031156     25.59115
    4.6591      17.51948     12.92506      9.080403     25.85012
    4.6687      17.56001      13.0356      9.129644     26.07119
    4.6783      17.62308     13.12353      9.181395     26.24707
    4.6879      17.71783     13.18523       9.23386     26.37046
    4.6975      17.83913     13.22758      9.286282     26.45516
    4.7071      17.97426     13.26111      9.337285     26.52222
    4.7167      18.13047     13.28867      9.385316     26.57734
    4.7263      18.31668     13.31538      9.431421     26.63076
    4.7359      18.53065      13.3438      9.475915      26.6876
    4.7455      18.77104     13.37387      9.519049     26.74774
    4.7551      19.02494     13.40488      9.562493     26.80976
    4.7647      19.26644     13.43554      9.605356     26.87109
    4.7743      19.47212     13.46544      9.646814     26.93088
    4.7838       19.6262      13.4951      9.687332      26.9902
    4.7934      19.73186     13.52485      9.725196      27.0497
     4.803      19.80773     13.55417      9.762926     27.10833
    4.8126      19.86155     13.58325      9.807322      27.1665
    4.8222        19.898     13.61204      9.881652     27.22409
    4.8318      19.92837     13.63982       10.0034     27.27963
    4.8414      19.96218     13.66697      10.17346     27.33394
     4.851      20.00789     13.69295      10.41011     27.38589
    4.8606      20.08321     13.71712      10.68553     27.43424
    4.8702      20.21467     13.73952      10.97963     27.47905
    4.8798      20.44319     13.75996      11.33603     27.51993
    4.8894      20.80201     13.77896       11.7858     27.55791
     4.899      21.30288     13.79724      12.33529     27.59447
    4.9086      21.95685     13.81515      12.98345      27.6303
    4.9182      22.69427     13.83447      13.67589     27.66895
    4.9278      23.39796     13.85721      14.30583     27.71442
    4.9374       24.0049     13.88905      14.83184     27.77811
     4.947      24.50454     13.93669      15.24323     27.87339
    4.9566      24.92996     14.00154      15.50855     28.00308
    4.9662      25.31178     14.08859      15.65361     28.17718
    4.9758      25.65693      14.1946      15.73586     28.38919
    4.9854      25.96748     14.30817      15.79386     28.61635
     4.995      26.23929      14.4227      15.83811      28.8454
    5.0046      26.46476       14.528      15.86437     29.05601
    5.0142      26.65863     14.60674      15.88487     29.21348
    5.0238      26.82854     14.65799      15.90494     29.31598
    5.0334      26.96204     14.69827      15.92489     29.39654
     5.043      27.06157     14.73252      15.94908     29.46505
    5.0525      27.14432     14.76432      15.97819     29.52864
    5.0621       27.2195     14.80249      16.01029     29.60498
    5.0717      27.28715     14.86143      16.04427     29.72287
    5.0813      27.35472      14.9508      16.08164      29.9016
    5.0909      27.43829     15.06587        16.123     30.13175
    5.1005      27.55031     15.18581      16.16937     30.37161
    5.1101      27.69767     15.29314      16.21952     30.58628
    5.1197      27.90423     15.38867       16.2714     30.77734
    5.1293       28.1735     15.46035       16.3261      30.9207
    5.1389      28.49438     15.50291      16.38229     31.00581
    5.1485      28.84222      15.5324       16.4372      31.0648
    5.1581      29.18769     15.55416      16.48777     31.10832
    5.1677      29.53474      15.5701       16.5337     31.14021
    5.1773      29.88215     15.58431      16.57654     31.16861
    5.1869      30.24647      15.6003      16.61649     31.20059
    5.1965      30.64826     15.62488      16.65446     31.24975
    5.2061      31.04909     15.66423      16.69126     31.32846
    5.2157      31.40251     15.72635      16.72681     31.45271
    5.2253      31.70975     15.81265      16.76378     31.62529
    5.2349      31.99436     15.91314      16.80254     31.82629
    5.2445      32.24423     16.01743      16.84091     32.03487
    5.2541      32.44139     16.12208      16.88054     32.24416
    5.2637      32.60562     16.21468      16.92292     32.42935
    5.2733       32.7478     16.28822      16.96776     32.57644
    5.2829      32.86939     16.34242      17.01456     32.68485
    5.2925       32.9749      16.3785      17.06332     32.75701
    5.3021       33.0733     16.40152      17.11617     32.80303
    5.3117      33.17089      16.4151      17.17446      32.8302
    5.3213      33.26978      16.4269      17.23733      32.8538
    5.3308      33.37177     16.44031      17.30809     32.88062
    5.3404      33.47634     16.45532      17.39781     32.91065
      5.35      33.58835     16.47132       17.5277     32.94264
    5.3596       33.7171     16.48843      17.70912     32.97685
    5.3692      33.87648     16.50581      17.94503     33.01161
    5.3788      34.07727     16.52273      18.25151     33.04545
    5.3884      34.32668     16.53991       18.6211     33.07982
     5.398      34.62729     16.55754      19.05246     33.11507
    5.4076       34.9492     16.57557      19.51611     33.15115
    5.4172      35.25958     16.59473      19.90791     33.18947
    5.4268      35.53347     16.61429      20.19681     33.22859
    5.4364      35.75212     16.63369      20.41374     33.26739
     5.446      35.92637     16.65333      20.58023     33.30666
    5.4556      36.06556     16.67259      20.69912     33.34517
    5.4652      36.18658     16.69044      20.76584     33.38089
    5.4748      36.31098     16.70739      20.80274     33.41479
    5.4844        36.453     16.72422      20.82783     33.44845
     5.494      36.62538     16.74098      20.84816     33.48196
    5.5036      36.84192     16.75749       20.8648     33.51497
    5.5132      37.10775      16.7738      20.87902      33.5476
    5.5228      37.42633      16.7898        20.892     33.57959
    5.5324      37.78975     16.80508      20.90452     33.61017
     5.542      38.17207     16.81981      20.91734     33.63962
    5.5516      38.57044     16.83406      20.93197     33.66812
    5.5612      39.02383     16.84826      20.94921     33.69653
    5.5708      39.53302     16.86313      20.96855     33.72627
    5.5804      40.01603     16.87993      20.98933     33.75987
      5.59      40.42384     16.89896      21.01374     33.79791
    5.5995      40.73903     16.92361      21.04225     33.84722
    5.6091      40.96273     16.96215      21.07217      33.9243
    5.6187      41.11825     17.01903      21.10392     34.03807
    5.6283      41.21922     17.10546      21.13739     34.21092
    5.6379      41.28849     17.22909      21.17092     34.45818
    5.6475      41.34633     17.38482      21.20464     34.76965
    5.6571       41.4025     17.56059      21.23854     35.12119
    5.6667      41.46219     17.74354      21.27172     35.48708
    5.6763      41.52466     17.92114      21.30489     35.84228
    5.6859      41.58927     18.07523      21.33761     36.15045
    5.6955      41.65537     18.19246      21.36907     36.38492
    5.7051      41.71989      18.2708      21.40019      36.5416
    5.7147      41.78062     18.31801      21.42984     36.63602
    5.7243      41.83733     18.34677      21.46209     36.69353
    5.7339      41.89062     18.36887       21.5149     36.73774
    5.7435      41.94095     18.39191      21.59557     36.78381
    5.7531      41.98943     18.41941      21.71575     36.83881
    5.7627      42.03986     18.45383      21.90849     36.90766
    5.7723      42.09186      18.5084      22.14513     37.01679
    5.7819      42.14587     18.59109      22.37469     37.18218
    5.7915      42.20327     18.69434      22.57003     37.38868
    5.8011      42.26171     18.80819      22.71887     37.61638
    5.8107      42.32178     18.92025      22.82474      37.8405
    5.8203      42.38459     19.02032      22.89352     38.04065
    5.8299      42.44977     19.10953      22.94622     38.21905
    5.8395      42.51819     19.20736      22.99069     38.41472
    5.8491       42.5915     19.32775      23.02836      38.6555
    5.8587      42.67056     19.48148       23.0626     38.96296
    5.8683      42.75913     19.67171      23.09535     39.34341
    5.8778       42.8578     19.88517      23.12625     39.77034
    5.8874      42.96462     20.11483      23.15492     40.22966
     5.897      43.08896     20.35396      23.18158     40.70792
    5.9066      43.23718     20.59647      23.20722     41.19294
    5.9162      43.41622     20.81458      23.23141     41.62916
    5.9258       43.6312     20.99029      23.25327     41.98059
    5.9354      43.88688     21.13379      23.27661     42.26757
     5.945      44.18521     21.26398       23.2999     42.52796
    5.9546       44.5083     21.39835      23.32176     42.79671
    5.9642      44.84642     21.55284      23.34425     43.10568
    5.9738      45.20387     21.74004      23.36789     43.48008
    5.9834      45.60337      21.9633      23.39367     43.92659
     5.993      46.04003     22.20497      23.42251     44.40995
    6.0026      46.46635     22.43019      23.45374     44.86038
    6.0122      46.88662     22.63144      23.48816     45.26287
    6.0218      47.31063     22.81982      23.52544     45.63963
    6.0314      47.70057     22.99893      23.56506     45.99785
     6.041      48.04659     23.16262      23.60565     46.32524
    6.0506      48.36006     23.31449      23.64659     46.62898
    6.0602      48.66548     23.45901      23.68806     46.91803
    6.0698      48.98011     23.59003      23.72942     47.18006
    6.0794      49.26347     23.70417      23.77047     47.40834
     6.089      49.49295     23.80033      23.80729     47.60065
    6.0986      49.67633     23.88292      23.84048     47.76585
    6.1082      49.82134     23.95726       23.8714     47.91452
    6.1178      49.93653     24.02685      23.89848     48.05369
